,market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count,exchange,asset
170,bitstamp-aave-usd-spot,2023-02-08 00:00:00+00:00,88.35,86.61,90.25,84.84,86.72493346426418,829.52093204,71940.1476383834,67,bitstamp,aave
171,bitstamp-aave-usd-spot,2023-02-09 00:00:00+00:00,86.61,77.75,89.32,76.31,81.53401362156099,3344.69488117,272706.3980012801,305,bitstamp,aave
172,bitstamp-aave-usd-spot,2023-02-10 00:00:00+00:00,77.75,79.48,80.25,77.05,78.95428204090427,2077.15552701,164000.3233223707,320,bitstamp,aave
173,bitstamp-aave-usd-spot,2023-02-11 00:00:00+00:00,79.48,79.28,79.48,77.99,78.50882379837864,223.90675792,17578.6562048075,17,bitstamp,aave
174,bitstamp-aave-usd-spot,2023-02-12 00:00:00+00:00,79.28,77.39,80.35,77.39,79.69155545444654,537.4489893,42830.1459347372,43,bitstamp,aave
175,bitstamp-aave-usd-spot,2023-02-13 00:00:00+00:00,77.39,82.6,83.87,74.0,80.95126303402908,1973.84246402,159785.04049261907,329,bitstamp,aave
176,bitstamp-aave-usd-spot,2023-02-14 00:00:00+00:00,82.6,82.55,83.5,79.94,81.68418343981524,1207.93453968,98669.14652250991,183,bitstamp,aave
177,bitstamp-aave-usd-spot,2023-02-15 00:00:00+00:00,82.55,89.53,89.53,82.47,84.57141450313271,521.50415615,44104.34415486809,102,bitstamp,aave
178,bitstamp-aave-usd-spot,2023-02-16 00:00:00+00:00,89.62,84.91,90.21,84.91,88.84490778556096,1118.48098885,99371.34031428129,164,bitstamp,aave
179,bitstamp-aave-usd-spot,2023-02-17 00:00:00+00:00,84.91,87.67,87.67,84.78,86.1451499560943,228.34763842,19671.041553810897,30,bitstamp,aave
180,bitstamp-aave-usd-spot,2023-02-18 00:00:00+00:00,87.67,91.04,91.09,87.07,89.3621991952427,389.89979032,34842.3027287592,55,bitstamp,aave
181,bitstamp-aave-usd-spot,2023-02-19 00:00:00+00:00,91.04,89.98,95.18,89.5,92.25641943378956,456.21239625,42088.5221793342,60,bitstamp,aave
182,bitstamp-aave-usd-spot,2023-02-20 00:00:00+00:00,89.98,91.69,91.7,89.98,91.5558962669145,426.79905842,39075.970319518296,58,bitstamp,aave
183,bitstamp-aave-usd-spot,2023-02-21 00:00:00+00:00,91.69,86.63,92.12,86.63,89.8654533274019,269.142812,24186.640810191697,25,bitstamp,aave
184,bitstamp-aave-usd-spot,2023-02-22 00:00:00+00:00,86.63,83.48,87.79,82.07,84.11297475813814,1196.5730131,100647.3156471496,112,bitstamp,aave
185,bitstamp-aave-usd-spot,2023-02-23 00:00:00+00:00,83.48,85.43,87.0,83.48,86.28850923207506,87.39616819,7541.2850657108,16,bitstamp,aave
186,bitstamp-aave-usd-spot,2023-02-24 00:00:00+00:00,85.43,80.0,86.6,80.0,82.79468424183612,206.14247927,17067.5014799889,53,bitstamp,aave
187,bitstamp-aave-usd-spot,2023-02-25 00:00:00+00:00,80.0,77.31,81.48,77.31,80.3615309280925,114.64302671,9212.8891366458,36,bitstamp,aave
188,bitstamp-aave-usd-spot,2023-02-26 00:00:00+00:00,77.31,82.21,82.33,77.31,80.88388328949603,102.02237464,8251.965843299,12,bitstamp,aave
189,bitstamp-aave-usd-spot,2023-02-27 00:00:00+00:00,82.21,80.45,82.34,79.81,80.51067273809487,50.13529211,4036.426095697,9,bitstamp,aave
190,bitstamp-aave-usd-spot,2023-02-28 00:00:00+00:00,80.45,77.89,80.45,77.31,78.8725043790867,328.94791746,25944.946060355294,30,bitstamp,aave
191,bitstamp-aave-usd-spot,2023-03-01 00:00:00+00:00,77.89,82.0,82.23,77.02,81.54782267352758,208.33356111,16989.1482983428,24,bitstamp,aave
192,bitstamp-aave-usd-spot,2023-03-02 00:00:00+00:00,82.0,80.01,82.72,78.72,79.31543251804311,268.51094156,21297.0614656584,20,bitstamp,aave
193,bitstamp-aave-usd-spot,2023-03-03 00:00:00+00:00,80.01,76.16,80.01,73.5,74.23035540552183,130.5469157,9690.5439495057,24,bitstamp,aave
194,bitstamp-aave-usd-spot,2023-03-04 00:00:00+00:00,76.16,75.13,77.21,75.13,76.89606418667755,301.81225355,23208.1744213066,20,bitstamp,aave
195,bitstamp-aave-usd-spot,2023-03-05 00:00:00+00:00,75.13,74.64,76.8,74.64,75.29800439947131,253.75315832,19107.1064315591,24,bitstamp,aave
196,bitstamp-aave-usd-spot,2023-03-06 00:00:00+00:00,74.64,76.78,77.26,74.64,76.92692443579276,222.69923544,17131.5672566017,37,bitstamp,aave
197,bitstamp-aave-usd-spot,2023-03-07 00:00:00+00:00,76.78,74.23,77.38,73.69,75.0047600145185,39.3213987,2949.2920729287,12,bitstamp,aave
198,bittrex-aave-usd-spot,2023-01-01 00:00:00+00:00,51.66,51.624,52.449,51.6,51.63622037699988,4.70697387,243.0503400601,4,bittrex,aave
199,bittrex-aave-usd-spot,2023-01-02 00:00:00+00:00,51.624,53.345,53.621,51.624,52.66544734038939,0.78775592,41.48751792184,3,bittrex,aave
200,bittrex-aave-usd-spot,2023-01-03 00:00:00+00:00,53.345,53.345,53.345,53.345,53.345,0.0,0.0,0,bittrex,aave
201,bittrex-aave-usd-spot,2023-01-04 00:00:00+00:00,53.345,56.794,63.5,53.238,57.08452301252927,14.89685123,850.37964685316,20,bittrex,aave
202,bittrex-aave-usd-spot,2023-01-05 00:00:00+00:00,56.794,55.0,56.794,55.0,55.00143007186514,1.21672207,66.92145385,2,bittrex,aave
203,bittrex-aave-usd-spot,2023-01-06 00:00:00+00:00,55.0,56.22,56.22,53.131,54.92469038489154,12.58206161,691.06583833288,15,bittrex,aave
204,bittrex-aave-usd-spot,2023-01-07 00:00:00+00:00,56.22,56.229,59.152,56.163,56.72995936086866,7.3272858,415.67662565947,8,bittrex,aave
205,bittrex-aave-usd-spot,2023-01-08 00:00:00+00:00,56.229,58.332,58.332,56.229,57.90244997121993,0.67548489,39.11223004954,5,bittrex,aave
206,bittrex-aave-usd-spot,2023-01-09 00:00:00+00:00,58.332,62.476,62.476,58.332,60.80596062737831,1.46584346,89.13201971466,7,bittrex,aave
207,bittrex-aave-usd-spot,2023-01-10 00:00:00+00:00,62.476,61.802,65.382,60.923,62.93571823224893,38.67072388,2433.76978194878,27,bittrex,aave
208,bittrex-aave-usd-spot,2023-01-11 00:00:00+00:00,61.802,64.635,64.635,60.703,61.80925843031646,3.52941881,218.15075933611,5,bittrex,aave
209,bittrex-aave-usd-spot,2023-01-12 00:00:00+00:00,64.635,67.705,68.116,64.589,67.32749999904748,33.81531386,2276.70054387694,42,bittrex,aave
210,bittrex-aave-usd-spot,2023-01-13 00:00:00+00:00,67.705,72.008,72.702,67.0,69.7889460572665,21.15638671,1476.48193087086,23,bittrex,aave
211,bittrex-aave-usd-spot,2023-01-14 00:00:00+00:00,72.008,75.0,80.107,72.008,77.44817726197542,24.7810164,1919.24455087912,37,bittrex,aave
212,bittrex-aave-usd-spot,2023-01-15 00:00:00+00:00,75.0,80.666,82.501,74.204,77.57863600563404,21.8953889,1698.6144056749,24,bittrex,aave
213,bittrex-aave-usd-spot,2023-01-16 00:00:00+00:00,80.666,80.275,80.864,77.8,77.98660824756688,11.00777809,858.45927758098,10,bittrex,aave
214,bittrex-aave-usd-spot,2023-01-17 00:00:00+00:00,80.275,84.987,89.52,80.275,85.10665786095979,34.67528056,2951.09723885271,39,bittrex,aave
215,bittrex-aave-usd-spot,2023-01-18 00:00:00+00:00,84.987,81.974,90.53,81.974,84.25829974113628,12.48130886,1051.65386308758,14,bittrex,aave
216,bittrex-aave-usd-spot,2023-01-19 00:00:00+00:00,81.974,80.415,81.974,80.415,80.415,0.39020707,31.37850153405,1,bittrex,aave
217,bittrex-aave-usd-spot,2023-01-20 00:00:00+00:00,80.415,87.74,87.74,80.415,86.30938339112214,6.1997596,535.09742824919,10,bittrex,aave
218,bittrex-aave-usd-spot,2023-01-21 00:00:00+00:00,87.74,84.888,88.677,84.888,85.84467533072164,7.87695141,676.19433638732,8,bittrex,aave
219,bittrex-aave-usd-spot,2023-01-22 00:00:00+00:00,84.888,84.667,89.203,84.667,86.31709445151041,6.95409885,600.25760726059,7,bittrex,aave
220,bittrex-aave-usd-spot,2023-01-23 00:00:00+00:00,84.667,85.81,87.961,82.867,85.07056777065579,36.31308103,3089.17442072393,25,bittrex,aave
221,bittrex-aave-usd-spot,2023-01-24 00:00:00+00:00,85.81,85.883,88.149,81.261,85.110397180412,69.4221104,5908.54338924641,47,bittrex,aave
222,bittrex-aave-usd-spot,2023-01-25 00:00:00+00:00,85.883,84.971,85.883,79.069,81.54978389460904,21.75593917,1774.19213773776,23,bittrex,aave
223,bittrex-aave-usd-spot,2023-01-26 00:00:00+00:00,84.971,89.122,89.862,84.971,87.90397630101602,12.49830331,1098.65055796515,18,bittrex,aave
224,bittrex-aave-usd-spot,2023-01-27 00:00:00+00:00,89.122,84.956,89.122,84.956,86.73966955962553,7.56166302,655.89615167604,5,bittrex,aave
225,bittrex-aave-usd-spot,2023-01-28 00:00:00+00:00,84.956,84.0,87.749,84.0,84.69229649136135,21.81805406,1847.82110331407,13,bittrex,aave
226,bittrex-aave-usd-spot,2023-01-29 00:00:00+00:00,84.0,87.603,87.603,83.9,84.20291789081406,25.42460257,2140.82572260829,16,bittrex,aave
227,bittrex-aave-usd-spot,2023-01-30 00:00:00+00:00,87.603,80.314,87.603,80.138,82.19338588888098,32.7911698,2695.21727311922,30,bittrex,aave
228,bittrex-aave-usd-spot,2023-01-31 00:00:00+00:00,80.314,82.622,83.168,80.314,81.63553039666846,20.40631166,1665.88007580382,21,bittrex,aave
229,bittrex-aave-usd-spot,2023-02-01 00:00:00+00:00,82.622,87.9,92.993,81.134,87.26781888980737,36.50324255,3185.55835974411,28,bittrex,aave
230,bittrex-aave-usd-spot,2023-02-02 00:00:00+00:00,87.9,90.645,92.988,87.9,91.39605227075248,48.93802191,4472.74200851359,41,bittrex,aave
231,bittrex-aave-usd-spot,2023-02-03 00:00:00+00:00,90.645,92.633,93.63,87.717,90.8423718897896,14.8051784,1344.93752210748,24,bittrex,aave
232,bittrex-aave-usd-spot,2023-02-04 00:00:00+00:00,92.633,89.751,92.633,89.751,90.31848620259863,5.58236932,504.19114640623,10,bittrex,aave
233,bittrex-aave-usd-spot,2023-02-05 00:00:00+00:00,89.751,84.512,89.751,84.134,84.58716976708767,8.336656,705.17413636181,11,bittrex,aave
234,bittrex-aave-usd-spot,2023-02-06 00:00:00+00:00,84.512,84.527,87.173,84.424,85.46855075646266,25.41956585,2172.5734540579697,22,bittrex,aave
235,bittrex-aave-usd-spot,2023-02-07 00:00:00+00:00,84.527,88.867,88.867,84.527,86.17237880528958,21.11945543,1819.91371347539,17,bittrex,aave
236,bittrex-aave-usd-spot,2023-02-08 00:00:00+00:00,88.867,86.693,93.963,86.693,90.60554433958109,18.27472261,1655.7911897339,20,bittrex,aave
237,bittrex-aave-usd-spot,2023-02-09 00:00:00+00:00,86.693,77.832,92.409,77.297,82.5351659220331,460.11463225,37975.63751590899,83,bittrex,aave
238,bittrex-aave-usd-spot,2023-02-10 00:00:00+00:00,77.832,79.995,79.995,77.48,78.23711947472825,17.8249029,1394.56905781273,11,bittrex,aave
239,bittrex-aave-usd-spot,2023-02-11 00:00:00+00:00,79.995,78.231,79.995,78.231,78.231,0.04747663,3.71414424153,1,bittrex,aave
240,bittrex-aave-usd-spot,2023-02-12 00:00:00+00:00,78.231,76.807,78.231,76.807,76.807,2.83585642,217.81362405094,1,bittrex,aave
241,bittrex-aave-usd-spot,2023-02-13 00:00:00+00:00,76.807,81.634,83.618,74.212,78.55619025742457,67.59720967,5310.17926370754,57,bittrex,aave
242,bittrex-aave-usd-spot,2023-02-14 00:00:00+00:00,81.634,82.898,83.67,80.514,81.8860190400843,41.15169172,3369.7482117156,27,bittrex,aave
243,bittrex-aave-usd-spot,2023-02-15 00:00:00+00:00,82.375,88.834,88.834,82.375,84.63454352798857,21.46801393,1816.9355594180497,21,bittrex,aave
244,bittrex-aave-usd-spot,2023-02-16 00:00:00+00:00,88.834,84.585,90.148,84.585,88.8494107773355,25.03273728,2224.14395747184,23,bittrex,aave
245,bittrex-aave-usd-spot,2023-02-17 00:00:00+00:00,84.585,86.334,90.56,76.847,85.03257604886937,15.78191944,1341.97726497893,26,bittrex,aave
246,bittrex-aave-usd-spot,2023-02-18 00:00:00+00:00,86.334,89.218,91.122,86.334,89.74130645387605,13.89780007,1247.20673511657,29,bittrex,aave
247,bittrex-aave-usd-spot,2023-02-19 00:00:00+00:00,89.218,90.0,95.009,89.218,92.06767861200905,36.65489474,3374.73106847934,33,bittrex,aave
248,bittrex-aave-usd-spot,2023-02-20 00:00:00+00:00,90.0,91.709,92.065,88.641,90.2879299430732,7.59946367,686.13984344189,7,bittrex,aave
249,bittrex-aave-usd-spot,2023-02-21 00:00:00+00:00,91.709,87.341,92.014,87.341,90.19386436908692,6.7209782,606.19099619839,9,bittrex,aave
250,bittrex-aave-usd-spot,2023-02-22 00:00:00+00:00,87.341,83.453,87.585,82.665,84.32865691276226,19.89875903,1678.0356232306,16,bittrex,aave
251,bittrex-aave-usd-spot,2023-02-23 00:00:00+00:00,83.453,85.219,87.051,83.453,86.81072527841344,16.1779908,1404.4231148955,14,bittrex,aave
252,bittrex-aave-usd-spot,2023-02-24 00:00:00+00:00,85.219,80.231,90.983,73.949,82.49884512905594,50.01318121,4126.0296910552,31,bittrex,aave
253,bittrex-aave-usd-spot,2023-02-25 00:00:00+00:00,80.231,77.732,80.481,77.732,79.04568092461457,29.17712069,2306.3253723607095,16,bittrex,aave
254,bittrex-aave-usd-spot,2023-02-26 00:00:00+00:00,77.732,81.87,82.418,77.732,81.29406123879673,2.45964712,199.95470359911,3,bittrex,aave
255,bittrex-aave-usd-spot,2023-02-27 00:00:00+00:00,81.87,81.339,91.159,81.339,83.63085688092325,8.21750403,687.23690345134,12,bittrex,aave
256,bittrex-aave-usd-spot,2023-02-28 00:00:00+00:00,81.339,77.869,81.339,76.857,77.86730560000703,12.40400747,965.8666403312602,10,bittrex,aave
257,bittrex-aave-usd-spot,2023-03-01 00:00:00+00:00,77.869,81.322,82.36,77.869,81.83187264949932,5.92533438,484.88120838986,8,bittrex,aave
258,bittrex-aave-usd-spot,2023-03-02 00:00:00+00:00,81.322,78.967,81.662,78.967,80.05636698914581,8.10950739,649.21769971503,9,bittrex,aave
259,bittrex-aave-usd-spot,2023-03-03 00:00:00+00:00,78.967,76.277,79.1,73.536,75.11346255594582,37.23428793,2796.79629222736,18,bittrex,aave
260,bittrex-aave-usd-spot,2023-03-04 00:00:00+00:00,76.277,74.978,76.846,74.978,76.6246931675056,3.20387895,245.49624148958,3,bittrex,aave
261,bittrex-aave-usd-spot,2023-03-05 00:00:00+00:00,74.978,76.589,76.589,74.978,76.589,0.60906465,46.64765247885,1,bittrex,aave
262,bittrex-aave-usd-spot,2023-03-06 00:00:00+00:00,71.9,76.903,77.285,65.7,74.81011245605652,15.49603262,1159.25994292492,16,bittrex,aave
263,bittrex-aave-usd-spot,2023-03-07 00:00:00+00:00,76.903,74.004,77.542,74.004,76.0948105121306,8.12408,618.20032818539,15,bittrex,aave
264,cex.io-aave-usd-spot,2023-01-01 00:00:00+00:00,52.0,52.0,52.0,52.0,52.0,0.0,0.0,0,cex.io,aave
265,cex.io-aave-usd-spot,2023-01-02 00:00:00+00:00,52.0,57.47,57.47,52.0,57.47,0.13,7.4711,1,cex.io,aave
266,cex.io-aave-usd-spot,2023-01-03 00:00:00+00:00,57.47,52.55,57.47,52.55,52.57620589846591,24.406719,1283.21268345,29,cex.io,aave
267,cex.io-aave-usd-spot,2023-01-04 00:00:00+00:00,52.55,59.6,59.6,52.55,56.26203151761544,3.353109,188.65272424,5,cex.io,aave
268,cex.io-aave-usd-spot,2023-01-05 00:00:00+00:00,59.6,59.6,59.6,59.6,59.6,0.0,0.0,0,cex.io,aave
269,cex.io-aave-usd-spot,2023-01-06 00:00:00+00:00,59.6,58.49,59.6,52.56,54.51483988883651,2.63036,143.39365425,4,cex.io,aave
270,cex.io-aave-usd-spot,2023-01-07 00:00:00+00:00,58.49,58.49,58.49,58.49,58.49,0.0,0.0,0,cex.io,aave
271,cex.io-aave-usd-spot,2023-01-08 00:00:00+00:00,58.49,58.49,58.49,58.49,58.49,0.0,0.0,0,cex.io,aave
272,cex.io-aave-usd-spot,2023-01-09 00:00:00+00:00,58.49,62.49,62.5,58.49,60.31796061863887,4.398883,265.33165156,17,cex.io,aave
273,cex.io-aave-usd-spot,2023-01-10 00:00:00+00:00,62.49,60.91,62.49,59.77,60.33985292588528,0.778995,47.00444373,7,cex.io,aave
274,cex.io-aave-usd-spot,2023-01-11 00:00:00+00:00,60.91,65.99,65.99,60.91,65.99,1.3,85.787,2,cex.io,aave
275,cex.io-aave-usd-spot,2023-01-12 00:00:00+00:00,65.99,67.0,67.0,65.99,66.65386484853676,3.047307,203.11478893,7,cex.io,aave
276,cex.io-aave-usd-spot,2023-01-13 00:00:00+00:00,67.0,70.0,70.0,62.51,69.26756052382252,4.347503,301.14092718,11,cex.io,aave
277,cex.io-aave-usd-spot,2023-01-14 00:00:00+00:00,70.0,80.0,80.0,70.0,77.42341090307912,1.831556,141.80531278,7,cex.io,aave
278,cex.io-aave-usd-spot,2023-01-15 00:00:00+00:00,80.0,80.0,80.0,79.99,79.99138947274507,0.762174,60.96735728,2,cex.io,aave
279,cex.io-aave-usd-spot,2023-01-16 00:00:00+00:00,80.0,78.67,85.46,69.38,74.70529453717354,3.638556,271.81939767,37,cex.io,aave
280,cex.io-aave-usd-spot,2023-01-17 00:00:00+00:00,78.67,89.99,90.0,75.65,83.6122178184072,17.648839,1475.65857071,21,cex.io,aave
281,cex.io-aave-usd-spot,2023-01-18 00:00:00+00:00,89.99,77.01,89.99,77.01,77.28827253615643,9.70851,750.3539668,14,cex.io,aave
282,cex.io-aave-usd-spot,2023-01-19 00:00:00+00:00,77.01,77.01,77.01,77.01,77.01,0.0,0.0,0,cex.io,aave
283,cex.io-aave-usd-spot,2023-01-20 00:00:00+00:00,77.01,85.7,85.7,77.01,85.7,2.212,189.5684,1,cex.io,aave
284,cex.io-aave-usd-spot,2023-01-21 00:00:00+00:00,85.7,85.7,85.7,85.7,85.7,0.0,0.0,0,cex.io,aave
285,cex.io-aave-usd-spot,2023-01-22 00:00:00+00:00,85.7,85.7,85.7,85.7,85.7,0.0,0.0,0,cex.io,aave
286,cex.io-aave-usd-spot,2023-01-23 00:00:00+00:00,85.7,85.7,85.7,85.7,85.7,0.0,0.0,0,cex.io,aave
287,cex.io-aave-usd-spot,2023-01-24 00:00:00+00:00,85.7,77.03,85.7,77.03,77.03,0.599042,46.14420526,1,cex.io,aave
288,cex.io-aave-usd-spot,2023-01-25 00:00:00+00:00,77.03,77.03,77.03,77.03,77.03,0.0,0.0,0,cex.io,aave
289,cex.io-aave-usd-spot,2023-01-26 00:00:00+00:00,77.03,94.86,94.86,77.03,94.86,0.985179,93.45407994,2,cex.io,aave
290,cex.io-aave-usd-spot,2023-01-27 00:00:00+00:00,94.86,94.86,94.86,94.86,94.86,0.0,0.0,0,cex.io,aave
291,cex.io-aave-usd-spot,2023-01-28 00:00:00+00:00,94.86,78.0,94.86,78.0,78.0,0.700397,54.630966,2,cex.io,aave
292,cex.io-aave-usd-spot,2023-01-29 00:00:00+00:00,78.0,94.8,94.8,78.0,80.79767093894333,1.200999,97.037922,2,cex.io,aave
293,cex.io-aave-usd-spot,2023-01-30 00:00:00+00:00,94.8,81.0,94.8,81.0,81.0,0.941016,76.222296,3,cex.io,aave
294,cex.io-aave-usd-spot,2023-01-31 00:00:00+00:00,81.0,78.01,90.98,78.01,88.41031476167468,30.0115,2653.32616147,6,cex.io,aave
295,cex.io-aave-usd-spot,2023-02-01 00:00:00+00:00,78.01,90.98,90.98,78.01,90.98,33.020246,3004.18198108,10,cex.io,aave
296,cex.io-aave-usd-spot,2023-02-02 00:00:00+00:00,90.98,86.0,90.98,86.0,86.18658289987908,24.489897,2110.700538,10,cex.io,aave
297,cex.io-aave-usd-spot,2023-02-03 00:00:00+00:00,86.0,91.0,91.0,79.01,89.24557271168274,10.263,915.92731274,3,cex.io,aave
298,cex.io-aave-usd-spot,2023-02-04 00:00:00+00:00,91.0,91.0,91.01,91.0,91.00218690875,8.0,728.01749527,3,cex.io,aave
299,cex.io-aave-usd-spot,2023-02-05 00:00:00+00:00,91.0,91.0,91.0,91.0,91.00218690875,0.0,0.0,0,cex.io,aave
300,cex.io-aave-usd-spot,2023-02-06 00:00:00+00:00,91.0,91.0,91.0,91.0,91.00218690875,0.0,0.0,0,cex.io,aave
301,cex.io-aave-usd-spot,2023-02-07 00:00:00+00:00,91.0,91.0,91.0,91.0,91.00218690875,0.0,0.0,0,cex.io,aave
302,cex.io-aave-usd-spot,2023-02-08 00:00:00+00:00,91.0,81.0,91.0,81.0,81.0,0.303558,24.588198,1,cex.io,aave
303,cex.io-aave-usd-spot,2023-02-09 00:00:00+00:00,81.0,77.5,85.0,77.5,80.64436130328097,9.095107,733.469095,11,cex.io,aave
304,cex.io-aave-usd-spot,2023-02-10 00:00:00+00:00,77.5,77.5,77.5,77.5,77.54596226415094,0.0,0.0,0,cex.io,aave
305,cex.io-aave-usd-spot,2023-02-11 00:00:00+00:00,77.5,77.0,77.5,41.1,59.98635609356153,40.472661,2427.8074548,58,cex.io,aave
306,cex.io-aave-usd-spot,2023-02-12 00:00:00+00:00,77.0,76.5,77.0,76.5,76.5,0.49,37.485,2,cex.io,aave
307,cex.io-aave-usd-spot,2023-02-13 00:00:00+00:00,76.5,69.59,82.0,69.59,79.518,5.0,397.59,2,cex.io,aave
308,cex.io-aave-usd-spot,2023-02-14 00:00:00+00:00,69.59,89.0,89.0,69.59,87.29984309267415,8.094587,706.656175,12,cex.io,aave
309,cex.io-aave-usd-spot,2023-02-15 00:00:00+00:00,89.0,88.0,89.0,77.0,84.67441860465117,0.43,36.41,3,cex.io,aave
310,cex.io-aave-usd-spot,2023-02-16 00:00:00+00:00,88.0,90.0,90.0,88.0,89.998921949116,4.638,417.415,2,cex.io,aave
311,cex.io-aave-usd-spot,2023-02-17 00:00:00+00:00,90.0,89.99,90.0,89.99,89.99,0.11079,9.9699921,1,cex.io,aave
312,cex.io-aave-usd-spot,2023-02-18 00:00:00+00:00,89.99,90.0,90.0,89.99,90.0,2.00091,180.0819,3,cex.io,aave
313,cex.io-aave-usd-spot,2023-02-19 00:00:00+00:00,90.0,94.0,94.0,90.0,93.68499104726416,10.198,955.3995387,6,cex.io,aave
314,cex.io-aave-usd-spot,2023-02-20 00:00:00+00:00,94.0,94.0,94.0,94.0,93.91298674808368,0.0,0.0,0,cex.io,aave
315,cex.io-aave-usd-spot,2023-02-21 00:00:00+00:00,94.0,90.0,94.0,90.0,90.0,3.0,270.0,10,cex.io,aave
316,cex.io-aave-usd-spot,2023-02-22 00:00:00+00:00,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0,cex.io,aave
317,cex.io-aave-usd-spot,2023-02-23 00:00:00+00:00,90.0,90.0,90.0,90.0,90.0,0.0,0.0,0,cex.io,aave
318,cex.io-aave-usd-spot,2023-02-24 00:00:00+00:00,90.0,82.0,90.0,82.0,82.0,1.5,123.0,3,cex.io,aave
319,cex.io-aave-usd-spot,2023-02-25 00:00:00+00:00,82.0,82.0,82.0,82.0,82.0,0.0,0.0,0,cex.io,aave
320,cex.io-aave-usd-spot,2023-02-26 00:00:00+00:00,82.0,82.0,82.0,82.0,82.0,0.0,0.0,0,cex.io,aave
321,cex.io-aave-usd-spot,2023-02-27 00:00:00+00:00,82.0,82.0,82.0,82.0,82.0,0.0,0.0,0,cex.io,aave
322,cex.io-aave-usd-spot,2023-02-28 00:00:00+00:00,82.0,82.0,82.0,82.0,82.0,0.0,0.0,0,cex.io,aave
323,cex.io-aave-usd-spot,2023-03-01 00:00:00+00:00,82.0,77.55,82.0,77.55,77.55,0.558123,43.28243865,1,cex.io,aave
324,cex.io-aave-usd-spot,2023-03-02 00:00:00+00:00,77.55,77.55,77.55,77.55,77.55,0.0,0.0,0,cex.io,aave
325,cex.io-aave-usd-spot,2023-03-03 00:00:00+00:00,77.55,71.25,79.0,71.25,77.6850376976894,14.609914,1134.97171985,26,cex.io,aave
326,cex.io-aave-usd-spot,2023-03-04 00:00:00+00:00,71.25,71.25,71.25,71.25,71.25,0.0,0.0,0,cex.io,aave
327,cex.io-aave-usd-spot,2023-03-05 00:00:00+00:00,71.25,71.25,71.25,71.25,71.25,0.0,0.0,0,cex.io,aave
328,cex.io-aave-usd-spot,2023-03-06 00:00:00+00:00,71.25,71.25,71.25,71.25,71.25,0.0,0.0,0,cex.io,aave
329,cex.io-aave-usd-spot,2023-03-07 00:00:00+00:00,71.25,71.25,71.25,71.25,71.25,0.0,0.0,0,cex.io,aave
330,coinbase-aave-usd-spot,2023-01-01 00:00:00+00:00,51.89,52.13,52.42,51.04,51.72231744390741,28149.622,1455963.68501,5488,coinbase,aave
331,coinbase-aave-usd-spot,2023-01-02 00:00:00+00:00,52.14,52.96,54.06,51.3,53.14534310221222,37226.312,1978405.12367,9042,coinbase,aave
332,coinbase-aave-usd-spot,2023-01-03 00:00:00+00:00,52.94,53.05,53.54,52.12,52.70970587057594,35288.105,1860025.63528,7913,coinbase,aave
333,coinbase-aave-usd-spot,2023-01-04 00:00:00+00:00,53.07,56.77,57.73,52.6,56.06446079767826,115160.641,6456419.24278,20635,coinbase,aave
334,coinbase-aave-usd-spot,2023-01-05 00:00:00+00:00,56.74,55.41,56.89,54.88,55.71059324993903,57025.796,3176940.92571,13224,coinbase,aave
335,coinbase-aave-usd-spot,2023-01-06 00:00:00+00:00,55.45,56.43,56.76,54.0,55.40377216715809,62978.585,3489251.17475,14714,coinbase,aave
336,coinbase-aave-usd-spot,2023-01-07 00:00:00+00:00,56.4,56.04,56.86,55.7,56.17047807202395,41726.286,2343785.43279,9821,coinbase,aave
337,coinbase-aave-usd-spot,2023-01-08 00:00:00+00:00,56.04,59.32,59.69,55.31,57.85837156773005,70322.63,4068752.85616,15747,coinbase,aave
338,coinbase-aave-usd-spot,2023-01-09 00:00:00+00:00,59.31,61.16,63.09,59.04,61.49834053453982,121788.157,7489769.55226,24954,coinbase,aave
339,coinbase-aave-usd-spot,2023-01-10 00:00:00+00:00,61.12,61.83,62.83,59.55,61.59798733531827,67752.354,4173408.64363,17936,coinbase,aave
340,coinbase-aave-usd-spot,2023-01-11 00:00:00+00:00,61.85,64.15,64.66,59.92,61.61303423221028,53786.302,3313937.26635,14756,coinbase,aave
341,coinbase-aave-usd-spot,2023-01-12 00:00:00+00:00,64.22,67.77,68.61,63.47,66.39349866032941,156798.248,10410384.26853,36747,coinbase,aave
342,coinbase-aave-usd-spot,2023-01-13 00:00:00+00:00,67.78,71.1,73.05,66.66,69.24152338901617,113923.304,7888223.11847,29415,coinbase,aave
343,coinbase-aave-usd-spot,2023-01-14 00:00:00+00:00,71.11,75.95,81.11,69.64,76.20260056927246,246539.593,18786958.12989,56582,coinbase,aave
344,coinbase-aave-usd-spot,2023-01-15 00:00:00+00:00,75.94,79.26,82.95,72.83,77.74896769271139,232538.889,18079658.56816,50620,coinbase,aave
345,coinbase-aave-usd-spot,2023-01-16 00:00:00+00:00,79.28,80.62,82.64,76.46,79.62561639870316,162902.906,12971244.30339,38347,coinbase,aave
346,coinbase-aave-usd-spot,2023-01-17 00:00:00+00:00,80.6,85.61,91.16,78.55,85.49584930364554,255036.707,21804579.86857,54567,coinbase,aave
347,coinbase-aave-usd-spot,2023-01-18 00:00:00+00:00,85.58,81.95,89.58,77.39,83.64151289347527,261555.355,21876885.59759,59872,coinbase,aave
